,count,hate_speech,offensive_language,neither,class,tweet
2880,3,0,3,0,1,@CenaSux43 You/ @TheBrianMo brought it up first with the allusion that she's a hoe. @chelsea_elisa @RobertBarber64
2881,3,0,3,0,1,@Cesar_K_Garcia text me niggah!
2882,3,1,2,0,1,@Ch4BrickTamland @Ch4BrianFantana yes because I too want to be fat and have a fat bitch wife
2889,3,1,2,0,1,@ChandailBailey way to delete your tweets you stanky bitch
2890,3,0,3,0,1,@Channnteeel pussy
2893,3,0,3,0,1,@CharlesBWaffle these bitches need guidance.
2897,3,1,2,0,1,@CharlseyKay Homeee fag
2898,3,0,3,0,1,@ChaseBasford @justinbieber I was 200 bitch
2900,3,1,2,0,1,@ChaseManhatttan you become retarded
2904,3,0,2,1,1,@Chefboyrnach Vegeta a super hoe then. But he did snack Goni up something fierce during Buu saga :wow:
2906,3,1,2,0,1,@CheyenneDoan cause hes a faggot
2907,4,0,4,0,1,"@Chicago_Rose1 Dunleavy, my cracker ass honkie"
2909,3,0,3,0,1,@ChiefKeef fucc droppin songs when yu gon drop a mixtape nicca
2910,3,0,2,1,1,@Chillindillan71 damn! Thot I blocked ur fuzzy butt. Have now. &#128541; @virleehol @LanceSilver1 @ChristieC733 @WayneBogda @1_conservative9
2913,3,1,2,0,1,@Chokmah_Makob ok! you billy goat hair hillbilly
2914,3,1,2,0,1,@Chokmah_Makob you said good bye dumb bitch snd i said ok..what is it with you white devils...i have nothing for you vampire lover of blood
2915,3,0,3,0,1,@ChrisHeben you motherfuckin' bullshit slingin' son of a whore! you disgraced all vets with ur crap. now go off to pussy land where u belong
2916,3,0,3,0,1,@ChrisMcDowell_ dont be a bitch.
2917,3,1,2,0,1,@ChrisMcDowell_ pussy ass nigga.
2918,3,1,2,0,1,@ChrisPowellswag @_cblaze @Dswizzle3 Dawson and Nicky Hickman delete the fake account and and stop being bitches
2919,3,0,3,0,1,"@ChrisProbst11 @thorsyndirgard @peta 
Right in the pussy"
2924,3,0,3,0,1,@ChristyMack fugly bitch john will dump ur ratchet ass
2925,3,1,2,0,1,@ChristyMack ugly flat chested prude ass white bitch
2926,3,1,2,0,1,"@Chrisworldpeace So I guess that makes us blacks double niggers, huh?"
2927,6,1,4,1,1,@Chykalet naw u just retarded kinfolk lol
2928,3,0,3,0,1,@CinWicked Did you just call My Sweet Baboo a ho?!?!
2929,6,0,6,0,1,@CiscoAllDay and btw don't ever bring up past hoes wit yo ol lady I took that L in HS tryna be semi honest smh
2930,3,0,3,0,1,"@CiscoAllDay why she a hoe we know about 5 dudes that hit Kim, 5 these hoes out here doing that in a week"
2931,3,1,2,0,1,"@Citygirl_moe - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;"
2933,3,0,3,0,1,@ClicquotSuave I would dead upper cut that bitch
2934,3,0,3,0,1,@ClicquotSuave maas mermaid and sharkette pussy
2935,3,0,3,0,1,@ClicquotSuave my nigga what her pussy smell like?
2937,3,0,3,0,1,@ClutchAction c'mon pussy
2941,3,0,3,0,1,@CokeFuckedYou I'm in this bitch on some insomnia shit. Been in bed since midnight.
2943,3,1,2,0,1,@ColeMcDowell2 someone sent this to me months ago bitch
2944,3,0,3,0,1,@Coley_Cee @Campaign_Papi @They_CallMeShay lmaooo coley just whammmmed him add this to it swervee bitch
2945,3,0,3,0,1,@Coley_Cee @_xpriceless_lmaoo bitch dat was a low blow
2946,3,0,3,0,1,@Coley_Cee bitch dats yo sahara desert ass
2947,3,0,3,0,1,@Coley_Cee bitch do I look white to u
2948,3,1,2,0,1,@Coley_Cee bitch kill yo self
2949,3,0,3,0,1,@Coley_Cee bitch stop takin my shit ooo I hate u u dumb bitch
2950,3,0,3,0,1,@Coley_Cee bitch watch tf out u on moose meat now
2951,3,0,3,0,1,@Coley_Cee didn't I just say I thought u told me to delete them so I deleted them bitch
2952,3,1,2,0,1,@Coley_Cee fuck u u dumb ass bitch hoe
2953,3,0,3,0,1,@Coley_Cee lol bitch u forcin it have a glass of water bitch u a lil thirsty for the puss thang
2954,3,0,3,0,1,@Coley_Cee my bad bitch ayeee http://t.co/GrHTDie9dz
2955,3,0,3,0,1,@Coley_Cee yes bitch I do realize dat
2956,3,0,3,0,1,@CollinBrennan damn son maybe he didn't know it was ya piece.. He was just Tryna get some pussy breh
2957,3,1,2,0,1,@CommonGayTweets nigga byeeeee lmfao I'll be dammed if a fag stole my girl
2959,3,0,3,0,1,"@ConManBO @LastGreatStand

And a major league bitch too!"
2961,3,0,3,0,1,@Conrad_MLG im goin now so be expecting to get slept faggot
2962,6,0,6,0,1,@CoolStoryIsaac hahaha thanks bitch!! &#128514;
2963,6,1,5,0,1,@CoolStoryIsaac thisty hoe
2964,3,0,3,0,1,@Coosie11 bitch my phones gonna die in serious I got hot pockets
2965,3,0,3,0,1,@CoreyRoyalty_ *hoes
2966,3,0,3,0,1,@Corey_D_23 damn bro.. ps4 trash lol
2967,3,1,2,0,1,@CoronaDior just found u and fuck is my cock hard! Love your dripping pussy
2968,3,0,3,0,1,@Cotton_Candy9 god wrote em now think again coon
2969,3,0,3,0,1,@Cotton_Candy9 hell Idk who did but that pussy better be golden
2970,6,0,6,0,1,@Cotton_Candy9 lmaoooo aye people person so you know lil Rico got hoes hahaha
2972,3,0,3,0,1,@CountryRedBelle I thought you'd get the hint that we know you're a fake cunt and delete your fake account.
2974,3,0,3,0,1,@Crackerboyy these hoes really out here
2975,3,0,3,0,1,"@CreoleBabyBritt @blurbette @thepbg The same guy who thinks he can slang around ""bitch"" without it being offensive, apparently."
2976,3,0,3,0,1,"@CreoleBabyBritt Don't make me draw you like one of my Franch bitches, heffa."
2978,3,0,3,0,1,@Crowe_FaShow cause of the loads of pussy you get right
2980,3,1,2,0,1,@Cryystalina cuz people at work are bitches they shit talkers and yeah dude I need a girls night out -___-
2981,3,1,2,0,1,@Cryystalina haha yes niggah but yesterday night Idk man it hit me at night like around 2 in the morning didn't go to sleep till like 4..
2982,3,0,3,0,1,@CsSalazar15 see bro pussy changes you &#128514;&#128514;&#128557;&#128527;&#128527;
2984,3,0,3,0,1,@CsSalazar15 yeah bitch hit me up when you get friend zoned Brody &#128076;&#128175;&#128175;
2985,3,0,3,0,1,@CsSalazar15 yeah right pussy !
2986,3,1,2,0,1,@Cuauhtli02 @elchavaloko @cafebabybull he's a cheating wetback
2987,3,0,3,0,1,@Cuauhtli02 @saucygyro @CoffeeManElliot he called the Kidd a pussy or something
2988,3,1,2,0,1,@Cuauhtli02 I couldn't find the regular one faggot
2989,3,0,3,0,1,"@CuckoldCock @molotovhowdy 
I likes yo page. I wants to make da lovin to a white girl wit a colored man watchin and pullin his weenis"
2990,3,0,3,0,1,@Cuff_no_Slut cdfu bitch you fried
2991,3,0,2,1,1,"@Cuner Makes you a pussy. Making stupid internet threats. You're a child and if it is about you which idk if it is, it's probably deserved."
2992,6,0,6,0,1,@CuteCIothes @xo_shelbie go buy them bitches
2993,3,1,2,0,1,@CuteEmergency shown* a tiny kitten you dumb fucking cunt
2994,3,1,2,0,1,"@Cyberobama @eReIevant 
plot twist he is a faggot"
2995,3,1,2,0,1,@D1SinceDay1 my brother. Where tf you been at negro
2996,3,0,3,0,1,@DEVIN__the_DUDE You ready to make this stats test our bitch?!
2999,3,1,2,0,1,"@DJSuggablack some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch."
3000,3,0,3,0,1,@DJ_Workmann @BigMoneyNiquee mane y'all niccas crazy af wiz old shit got niccas bitin his style n errthan
3001,3,0,3,0,1,@DON_Le3GGG @TripleCz_3G Chatt niccas love doin dat brah
3002,3,0,3,0,1,@DON_Le3GGG lol hell ya dey think a nicca down der #roadrunnin
3003,3,0,3,0,1,@DP4_6 bitch yu not safe! http://t.co/hInvxbUp31
3004,3,0,3,0,1,"@DRSlaten I view hackers on the same level as shoplifters - bitch slapped into the lake and held until drowning. Harsh, but yeah. Hate."
3005,3,0,3,0,1,@DS_Arrogance @HG_Shit I bet I can pull at lease 3 bitches with them &#128514;&#128514;
3006,3,0,2,1,1,@DSwaggin6_ @_JustDavilaa @xaviee_21 @Quise4144 look at ur avi u fag
3007,3,0,3,0,1,@D_41395 @Inwardforfun you a bitch Dennis
3008,3,0,3,0,1,@D_41395 bitch don't b a hypocrite
3009,3,1,2,0,1,@D_41395 cuz I was gunna smoke u out today. U a bitch tho
3010,3,0,3,0,1,@D_MrHoopa23 see thats all gill and green bitch ass they didn't help me get my schools either. Y'all still in the tournament
3011,3,0,3,0,1,@D_Palomino52 @TheOneMiss_Luu you my niggah though Daniel! Lol
3012,3,0,2,1,1,@D_Palomino52 you a poop. :( see I'm going all ghetto talk. Wtf!
3013,3,1,2,0,1,@DaDamnBone &#128514;&#128514; I'm Finna DM you the pic Bruh these hoes funny
3014,3,0,2,1,1,@DaJetlyfe my nicca
3015,3,1,2,0,1,@DaJetlyfe y'all niccas spark up
3019,6,1,5,0,1,@Daa_Boy_Rell @sluttyboy_kush @keem_Escobar you. A bitch too
3020,3,0,3,0,1,@DallyJackson I'm here now hoe
3021,3,0,3,0,1,@Dalton_ryann @parkatie @blakeanderson21 I guess that dumb bitch but we all need to drink some time my place an fuck someone up haha
3022,4,0,4,0,1,@Dalton_ryann laying in bed bout to pass out 630 is gonna be a bitch
3023,3,0,3,0,1,@DamianHuffaker haha just kiddin but ya we should and get that fag @taylerhatesyou to come and well go fishin or some shit
3025,3,0,3,0,1,"@DamierGenesis pulled up in that bulbasuar, you know I'm bout to make yo girl pussy sore"
3026,3,0,3,0,1,@DamoneTheDon bitch I got some bloods dat hang in la
3027,3,0,3,0,1,"@DamontDa @NateMurdoch @jackdatow2335 @MKpest002 @OandAPests fuck off lil bitch, prolly gotta lil dick"
3028,3,1,2,0,1,@DanLukas12 gotta keep your bitch in check
3031,3,0,3,0,1,@DaniCim choke on bread bitch
3032,3,0,3,0,1,@DanielDavidLee @xoxoShima ya girl is a slimy ass hoe. get her under control and tell her to stop spraying bullshit out her mouth all day
3033,3,0,2,1,1,@DanielM023 Hell na !! Hes a honky brah
3035,3,0,3,0,1,@DanielSizelove pussy
3036,3,0,3,0,1,@DaniellaParella no I wuz just making a general statement. I've never called u a bitch
3039,3,0,3,0,1,@DareTnzR I know these hoes ain't right
3042,3,0,3,0,1,@Darienbaby_xoxo ya but you can't because its a real account dumb bitch I go to wams fucking bitch
3043,7,3,4,0,1,@DarkLiquaNigga_ nigga grow some balls and concentrate pussy!!
3046,3,0,3,0,1,@Darth_Maxwell dude I was pissed but then looking at it I fucking died at least I'm the most yoked ape&#128517;&#128514;
3047,3,0,3,0,1,"@Darth_Snuff I'd sell anything if people are willing to buy it, how highly do prostitutes think of their pussy to sell that"
3049,3,0,3,0,1,@DatBoyRayT bitch ass nigga Rico &#128530;
3050,3,0,3,0,1,@DaveSwerve awe boy your shirt tight than a bitch in that avi polo man turnt into a wrestler fat ass lil boy
3051,6,2,4,0,1,@DaveSwerve boy look like a Slave on that hoe
22129,3,0,3,0,1,Then again... i shoot bitches in the ass for doing some stupid shit like key my car or bust my windows.
22130,3,0,3,0,1,Then bitches gon fuck just because money long .
22131,3,0,3,0,1,Then i fuck yo bitch
22132,6,2,4,0,1,Then the Mexican bitch wanna speak some other fuckin language &amp; then give attitude. Can't speak right ass! Tf
22133,6,1,5,0,1,Then there's this stupid bitch in my class that literally has to ask a question every time the professor says something.
22134,3,0,3,0,1,"Then they wanna ask you Maad questions, bitch just tell me what you need me to do and stop interrupting my playlist"
22135,3,0,3,0,1,Then this bitch singing sounds like a horse being choked
22136,3,0,3,0,1,Then ya'll idolize Kanye when he wifed up a hoe. Lol
22137,3,0,3,0,1,"Then you would've died if you didn't breathe, bitch"
22138,3,0,3,0,1,There are 2 types of niggas in this world. Real niggas ... &amp; bitch niggas
22140,3,0,3,0,1,"There are girls. There are women. There are ladies. And there are bitches. You ma'am, is a beeeitch. A dumb ass bitch hahaha."
22141,3,0,2,1,1,There are some real life hoes on IG. Crazy.
22142,3,1,2,0,1,There are some retarded ass movies on Netflix
22145,3,0,3,0,1,There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a problem...
22147,3,0,3,0,1,There it is these bitches be having joint custody dick and acting up. Understand that's part time. No benefits.
22148,3,1,2,0,1,There may be a fag hag switch a 'comin!
22150,3,0,3,0,1,There was a reason why I blocked this bitch
22152,6,0,5,1,1,There you go acting like a hoe &#128530;
22154,3,0,3,0,1,There's a different between ya bitch a ya friends your bitch Rey to build wit you your friends just tryna compete.
22156,3,0,3,0,1,There's a lot of big booty bitches at pharr gym &#128563;&#128584;&#127825;
22158,6,0,6,0,1,There's apparently a wee cunt who's a year younger than me called Sean brown being cheeky about me lol
22159,3,0,3,0,1,"There's dudes on twitter who have no respect for their dick.You know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis?"
22161,3,1,2,0,1,There's gotta be like 20 white trash motherfuckers living in that house and I don't think any of them have a job
22162,3,0,3,0,1,There's like 5 injuries a game in football.. Shit trash lol
22163,3,0,3,0,1,There's like one of my ex's that's still kinda cute. Most them bitches got fat.
22164,3,0,3,0,1,"There's no one to flirt with, Mad bitches in my inbox. Skrr skrr"
22165,3,0,3,0,1,There's not enough day in the hours to cheat on her if she's sucking your dick right. Too drained to look for other mouth and pussy
22166,3,0,3,0,1,There's other bad bitches &#128514;&#128514;
22168,3,0,3,0,1,"Theres a girl in your avi, you must get so many bitches"
22169,3,0,3,0,1,Theres one dude i can not stand at my school because he stays on the freshman girls and girls from other schools cause none fw him. #bitch
22170,3,0,3,0,1,These UT hoes be goin !!!!!!
22172,3,0,3,0,1,These bad bitches really ain't that bad when you see a pic of Aaliyah
22174,3,0,3,0,1,These bitches ain't shit I forgot to mention .
22175,3,0,3,0,1,These bitches ain't to be trusted...
22176,3,0,3,0,1,These bitches aint playin'. A jealous woman does better research than the FBI.
22177,3,0,3,0,1,These bitches always trippin
22178,3,0,3,0,1,These bitches are taking forevs doe
22179,3,0,3,0,1,These bitches be judging like they experience life and in the billion dollar club. I'm highly favor &amp; doing pretty damn well &#128129;
22180,3,0,3,0,1,These bitches been killin me all day
22181,3,0,3,0,1,These bitches boringgggg
22182,3,0,3,0,1,"These bitches both average. Lmao @ ""baddie"" &#8220;@VineForTheByrd: Pretty girls be like &#128129;https://t.co/nVuHkNAN5m&#8221;"
22183,3,1,2,0,1,These bitches crazzzyyyyyy
22184,3,0,3,0,1,These bitches dead be sucking and fucking niggaz with no condom...then wanna rock a whitw dress the next day like bout dem clean
22185,3,0,3,0,1,These bitches dont want no boyfriend ... They want a pimp
22186,3,0,3,0,1,These bitches fake one min talking about a hoe next min bestfriends with the hoe
22187,3,1,2,0,1,These bitches finna fuck up my birthday week...
22188,3,0,3,0,1,These bitches funny like mike epps
22189,3,0,3,0,1,"These bitches gotta realize that ""their nigga"" WANTS ME &#128514; if he doesn't now he did several occasions before &#128564;"
22190,9,0,9,0,1,These bitches irri.. irri irri..irri irri
22191,3,0,3,0,1,These bitches irritating
22192,3,0,3,0,1,These bitches is crazy
22193,3,0,3,0,1,These bitches is wild
22194,3,0,3,0,1,These bitches loud for no reason
22195,3,0,3,0,1,These bitches love me. These niggas copy
22196,3,0,3,0,1,These bitches love soda
22197,3,0,3,0,1,These bitches love sodaa
22198,3,0,3,0,1,These bitches man they love to HARASS
22199,3,0,3,0,1,These bitches need to get out of bed and I'll make them cheeseburgers (: #ImAHomie
22200,4,0,4,0,1,These bitches really be out here on backpage hoe-ing &#128557;&#128557;&#128557; watch yo bitch she could be on there !
22201,3,0,3,0,1,These bitches really love soda out here
22202,3,1,2,0,1,These bitches really marry to some rich ass niggas
22203,3,0,3,0,1,These bitches smell like fish &#128557;
22204,3,0,3,0,1,These bitches so broke instead of go get it they quick to go ask for somethin
22205,3,0,3,0,1,These bitches so redundant
22206,3,0,3,0,1,These bitches talking shit but they whisper it?
22207,3,0,3,0,1,These bitches think they know snap. Ha bitch I am snap
22208,3,0,3,0,1,These bitches want the next best thing
22209,3,0,3,0,1,"These bitches washed up, ain't no soap involved."
22212,3,0,3,0,1,These bum ass bitches on my block drawin&#128530;
22213,3,0,3,0,1,These celebrity niggas be passing these Kardashian hoes around monthly
22214,3,1,2,0,1,These cheetos taste likka steak right nah boy these bitches going DUMB!!
22215,3,0,3,0,1,These chicks use what they got to get what they want. Bunch of Ronnie &amp; Trickz ass hoes.
22216,3,0,2,1,1,"These chubby hoes are always on a ""diet""......"
22217,3,0,3,0,1,These customers are fucking crazy this bitch said God will smite me because her dumbass locked herself out of her account.
22218,4,0,4,0,1,These days bitches be just letting anyone hit raw !!
22219,3,0,3,0,1,These fat hoes think they slick posting neck up pics and shit
22220,3,0,3,0,1,These girls eyebrows make them look like 2$ hoes walking down FIB
22221,3,0,3,0,1,These girls going to school with all kind og aquatic colored weaves in their head.Fuck going on?
22222,3,0,3,0,1,These groupie bitches wild enough to suck a babies dick
22223,3,1,2,0,1,These ho%e$ for everybody just like these niggahs for everybody! A hoe gone be a hoe regardless and (cont) http://t.co/m09Dow96rw
22224,3,0,3,0,1,These hoe ass niccas talkn shyt about a nicca make a nicca wanna go and snatch the bitch up outta nicca
22225,3,1,2,0,1,These hoe niggas havnt seen half of me. #2chainz
22226,6,0,6,0,1,These hoes a fool too http://t.co/VSzbNDU4K0
22227,3,1,2,0,1,These hoes a smash on one of yo niggas and be very proud
22228,3,0,3,0,1,These hoes ain't got nothing on ya
22230,6,0,5,1,1,These hoes ain't loyal &#128075;
22231,3,0,3,0,1,These hoes ain't loyal &#128527;
22232,3,0,3,0,1,These hoes ain't loyal @MyKat_Meows&#160;&#128530;
22233,3,0,3,0,1,These hoes ain't loyal RT @ArzySauced: @ItsNotHarold man thats the realest shirt i seen tonight. A chick with a flip phone robbed me
22234,3,0,3,0,1,These hoes ain't loyal RT @ComplexMag: Naya Rivera got married three months after breaking up with Big Sean: http://t.co/AlJctsTl82
22235,3,1,2,0,1,These hoes ain't loyal and niggas ain't either
22236,3,0,3,0,1,These hoes ain't loyal#
22237,3,1,2,0,1,These hoes ain't loyal...
22238,3,0,3,0,1,These hoes ain't loyallll
22239,3,0,3,0,1,These hoes ain't shit I ain't tripping off a Thot... ion like conversation you gone let me fuck or not
22240,3,0,3,0,1,These hoes ain't yours it's just yo turn #&#128175;&#128175; u hear me?
22242,3,0,3,0,1,These hoes aint loyal &#128076;
22243,3,0,3,0,1,These hoes aint yours
22244,3,0,3,0,1,These hoes always gone Thot around to who ever give them attention at the time
22245,3,0,2,1,1,These hoes are hilarious these days &#128514;&#128514;
22246,3,1,2,0,1,These hoes be actin up and these niccas be actin tough! &#128530;
22247,3,0,3,0,1,These hoes be boof smh
22248,3,0,3,0,1,These hoes be busting nuts when they get a RT
22249,3,0,3,0,1,"These hoes be flawgen i swear bruh, a nigga dont want yall"
22251,3,0,3,0,1,These hoes be thirsty for attention
22252,3,0,3,0,1,These hoes be trying 2much doing 2much
22253,6,0,6,0,1,These hoes cant fuck wit you
22254,3,0,3,0,1,These hoes crazy yo.
22255,3,0,2,1,1,These hoes don't get me in my feelings one bit.
22256,3,1,2,0,1,These hoes don't like a nigga they love my money these niggas don't like a nigga they all want some'n! http://t.co/iUGyRIMr4D
